crime_id,month,category,lat,lon,street,outcome,is_atmosphere,district
ce85bbf2a540685d71c5088cf90e8962b46a3237cf2f96fa475479dc256478bd,2025-06,violent-crime,50.828905,-0.134028,On or near Waterloo Place,Court result unavailable,True,other
29ea90abaff2fa81bb91667fca70a68155ceeb6280666befac4515648d6c243d,2025-06,violent-crime,50.816676,-0.107883,On or near Supermarket,Unable to prosecute suspect,True,other
ff7434217923240bc2bfbb0007b26b1958362f302916f65f16b26099004e2ab6,2025-06,violent-crime,50.828905,-0.134028,On or near Waterloo Place,Unable to prosecute suspect,True,other
fdef79f413bdce4e0443cd95d4800ed20287711d9c053e1f31fe057c4bc0a276,2025-06,violent-crime,50.818908,-0.132538,On or near Aquarium,Unable to prosecute suspect,True,kemptown
7601d7e48380d75326e0925a462bdf89a97b39ef79ef00243c10bae4a618e52b,2025-06,violent-crime,50.82113,-0.135431,On or near Supermarket,Investigation complete; no suspect identified,True,kemptown
21cb694126acddc22ec6bbe985a68bc25aaf41eb0ca0ed72f44ef2e96ae7e539,2025-06,violent-crime,50.828531,-0.120255,On or near Stonehurst Court,Unable to prosecute suspect,True,other
5e197b63fcc42c99f663af5515ec8cc2339ec08d18899a3f5cfe089148afda14,2025-06,violent-crime,50.823118,-0.141074,On or near North Street,Unable to prosecute suspect,True,the_lanes
ce4e592c35e03299a3beae506f32ebb833729b946927e515ae55afd5152cb060,2025-06,violent-crime,50.82535,-0.177675,On or near St Aubyns South,Unable to prosecute suspect,True,seafront
7744cf2cf9e029fdf3d9db74384ff63d385d2d7859514f60a502aa6130d64ade,2025-06,violent-crime,50.835531,-0.187519,On or near Linton Road,Unable to prosecute suspect,True,hove
404c3336b6a11065555095582a9f7338bd002d3fdf9d485ac4b5bc4643076ab0,2025-06,violent-crime,50.842736,-0.111602,On or near The Avenue,Action to be taken by another organisation,True,other
eb77f30a241c4de8e6359ef31485858c5edf144ed456fa8772429ab3ab47727a,2025-06,violent-crime,50.822094,-0.150215,On or near Regency Square,Investigation complete; no suspect identified,True,other
05239dc89458b41ce37992c4499f34bb06ada3aff4d517c83369c4c8298b0e67,2025-06,violent-crime,50.838663,-0.147558,On or near Preston Road,Investigation complete; no suspect identified,True,other
977199444a52d5e0c055e160326fa81a7192b0bbefc563449b63c99ef1a5bed8,2025-06,violent-crime,50.842736,-0.111602,On or near The Avenue,Action to be taken by another organisation,True,other
ac98c51f9cf1f012a148ff1c6766e358b1dc68cd1ada2adedb75a236b9f4ab33,2025-06,violent-crime,50.842736,-0.111602,On or near The Avenue,Action to be taken by another organisation,True,other
b1eb802a6c655b5972d5fe7b2b978cd3a451b02ba57536fb344633462ad0c821,2025-06,violent-crime,50.838942,-0.124518,On or near Sports/recreation Area,Unable to prosecute suspect,True,other
2a9c39da51c1163756360ffa0a7c21172f38cfd2dc951eff46c7904d4bd53f89,2025-06,violent-crime,50.823167,-0.142449,On or near Nightclub,Investigation complete; no suspect identified,True,the_lanes
c2cf942072c82f845f4392d362b85a222ba42eb43e4157c3b3e7eca25a96ecff,2025-06,violent-crime,50.823118,-0.141074,On or near North Street,Unable to prosecute suspect,True,the_lanes
612275fb74bf42e9d73ed95d9b9a6fd0888c97e8d31fa0593c8b02f8f9ea9f52,2025-06,violent-crime,50.820675,-0.141284,On or near Black Lion Street,Unable to prosecute suspect,True,the_lanes
c92a7feb3e0e280c73d3b8def5c030956cd5e9805ae2e34acf0e9a2063ac5b00,2025-06,violent-crime,50.821071,-0.14523,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
e121f7665271c8274aff14306ac3617c934b8a5d96ce3667efc2486d572366fb,2025-06,violent-crime,50.82077,-0.14385,On or near South Street,Investigation complete; no suspect identified,True,the_lanes
cc75aabbe7fcbbfcbd9f2f6b3a561401252b26f9cde0d75cd10818af19607cd8,2025-06,violent-crime,50.823148,-0.139582,On or near New Road,Unable to prosecute suspect,True,the_lanes
d544ed5647f8b728246c9856fa5fd0a8213dcbdb518aa6242a41a5e6bcfcb63c,2025-06,violent-crime,50.822539,-0.127339,On or near Park Street,Unable to prosecute suspect,True,kemptown
8f2a88019e9b5f2ec25d4a37799a46b5ddc5be8be4e1487d9a01fb3fd02f53af,2025-06,violent-crime,50.837872,-0.158951,On or near Greyfriars,Action to be taken by another organisation,True,other
c44865d5e2cafe24e1438bd74910d381226acb24520fd606cd3d848b478c92fc,2025-06,violent-crime,50.820036,-0.138328,On or near Bus/coach Station,Court result unavailable,True,the_lanes
965b0904507024d1d46cf7c885de72388a18f88835ad1e51372ee5f864275a17,2025-06,violent-crime,50.825869,-0.140425,On or near Foundry Street,Investigation complete; no suspect identified,True,north_laine
c4fe5a16e684e1f99874042717d02c21ad07442a7c0b4b0c802a146897b66de7,2025-06,violent-crime,50.84104,-0.122725,On or near Shopping Area,Investigation complete; no suspect identified,True,other
8439e7502f7d093e95a47b818b2afe2d4c4b9f19d519336deaa573e14e2ca7ba,2025-06,violent-crime,50.825869,-0.140425,On or near Foundry Street,Unable to prosecute suspect,True,north_laine
9ac37c112a2357cf7be8a96c96a3b0ece172d0fc7b0036d121bf6186b9d52192,2025-06,violent-crime,50.834999,-0.196103,On or near Ingram Crescent,Investigation complete; no suspect identified,True,other
3e00607ed6f396e196ac632922aa5937acf9709313bd44b8a17f04c4599bc1ad,2025-06,violent-crime,50.837039,-0.176135,On or near Shopping Area,Unable to prosecute suspect,True,hove
7a2c1b211a31b47774e505061bc3c9db41000e0f7cc32428fd33ad81d2f807f3,2025-06,violent-crime,50.823118,-0.141074,On or near North Street,Investigation complete; no suspect identified,True,the_lanes
8f9fc8fe607f0f281718fc3c69ff0327d52b94c1fb0b90ff0246dff18f451cbe,2025-06,violent-crime,50.82022,-0.102969,On or near Wadhurst Rise,Investigation complete; no suspect identified,True,other
01c5686f0620ccc02a1dd09284dee7b9f4fc88aec221cb0262723c4bea5ad7c3,2025-06,violent-crime,50.819925,-0.117491,On or near Hospital,Action to be taken by another organisation,True,other
784b91f027016aa8d94d0c1ea8b1bc7fb433c1c1124173ea9f347e7fb52e54dd,2025-06,violent-crime,50.839165,-0.104886,On or near Dawlish Close,Investigation complete; no suspect identified,True,other
155b86dab718b264e5a15d7d61a2cf17963ef30e7b09a362818761bdcee0e512,2025-06,violent-crime,50.839975,-0.111017,On or near Willingdon Road,Unable to prosecute suspect,True,other
cde77ec919b931532ed8cd9e1216910e11ec515c5faef58b4900d6dba771e74a,2025-06,violent-crime,50.827186,-0.106592,On or near Cooksbridge Road,Investigation complete; no suspect identified,True,other
0cc48168f3a342a219b2ec0c04b6ab0795422828404a74db63de3be5d27e217a,2025-06,violent-crime,50.825923,-0.133153,On or near Ashton Rise,Unable to prosecute suspect,True,other
8df9b5bc0931ecb63c1101205d7ba3282ad5c00950ecface70e37e118fd0370e,2025-06,violent-crime,50.821675,-0.143673,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
01162fc8ab9c31961f47b7d378e5281b1140095368721c0d20f3ee5e361d2959,2025-06,violent-crime,50.834133,-0.135893,On or near Shaftesbury Road,Unable to prosecute suspect,True,other
88e0bde7f4e6dc13fa41af7b2f4a23174962d318b95d89883a05ff4e761f9cf8,2025-06,violent-crime,50.816382,-0.115873,On or near Percival Terrace,Investigation complete; no suspect identified,True,other
e97e18aab0abddc2a6a7f52a266d8134158ca8752a5f6823d01d00156f9c5f22,2025-06,violent-crime,50.822542,-0.10695,On or near Whitehawk Crescent,Local resolution,True,other
6a995612de85ac30b730ba3b9da4077571ae3c761f90209f9535310266ce67b3,2025-06,violent-crime,50.819998,-0.138302,On or near Pool Valley,Investigation complete; no suspect identified,True,the_lanes
6dec4aa0ca54e5a051f6f3941ce2ed8a9b534273a3cab5a0b9e58ccb948f6e2a,2025-06,violent-crime,50.832458,-0.140263,On or near Boston Street,Court result unavailable,True,other
09bcf04e7b53b8026ea0689e28705fa956f1e2cf0e2fa3c18c8157857f457751,2025-06,violent-crime,50.832636,-0.129988,On or near Park Crescent Place,Investigation complete; no suspect identified,True,other
e10090469172038e47015de533514f82e17b50ebb79f4e9d70f685a0db176f3a,2025-06,violent-crime,50.83906,-0.149346,On or near Grange Close,Unable to prosecute suspect,True,other
4ff22104e4631530303aeefd6469aacbe1883ec0fd297d2869091dfeffb9484a,2025-06,violent-crime,50.828866,-0.176148,On or near Supermarket,Investigation complete; no suspect identified,True,hove
de15a64e4fbf96b6dea0ce99ca2241f709cc050788cd9353175c62b1e2fb1c08,2025-06,violent-crime,50.838443,-0.127001,On or near Freehold Terrace,Action to be taken by another organisation,True,other
0e283cdb0ff40d17f9d392e07d4b15c5f9af4587479d64576b9b8d1c3790f6d5,2025-06,violent-crime,50.838443,-0.127001,On or near Freehold Terrace,Court result unavailable,True,other
cac28874be287f72ca002845e93a57673d55d567c50ec747aa3137916862d884,2025-06,violent-crime,50.838895,-0.132806,On or near Florence Place,Investigation complete; no suspect identified,True,other
975c0badb3848c917ceb883746389a56344743e4f137db2e6fc7346258284354,2025-06,violent-crime,50.821033,-0.114252,On or near Donald Hall Road,Unable to prosecute suspect,True,other
c44a46d4edf140ba33eccaa9c2d7aabe6a68c91d39d72a4eaec92ac12cb66918,2025-06,violent-crime,50.835733,-0.139749,On or near Beaconsfield Road,Unable to prosecute suspect,True,other
9ce483080995f3bb0173c5c0dc5363e60116621ace8d48a8d19fbc884ab8b528,2025-06,violent-crime,50.818192,-0.106004,On or near Supermarket,Unable to prosecute suspect,True,other
32263a46be27830582fed8510330c7eec9241d259a0e2826506ba6ce23643339,2025-06,violent-crime,50.819925,-0.117491,On or near Hospital,Court result unavailable,True,other
6164bef927ebc2a8885ac6073c91816d17018bbdfb6c2bcec116c0acb23bf66b,2025-06,violent-crime,50.828589,-0.104362,On or near Plaistow Close,Unable to prosecute suspect,True,other
330bd0bde08495b2fd95b1424f1ddef7733207f37a6f471c3235115f9ac9f866,2025-06,violent-crime,50.836923,-0.123681,On or near Gladstone Place,Unable to prosecute suspect,True,other
c1a982a5cf52eee17453250e9e456cc59bb7fb5eaf1f94cd9b396f1d09c15399,2025-06,violent-crime,50.823858,-0.132199,On or near Tilbury Place,Awaiting court outcome,True,kemptown
6edf94106c18c31759e361039e5d60c59341883a7457d6b2263f928280976dd9,2025-06,violent-crime,50.826934,-0.133922,On or near Sussex Place,Investigation complete; no suspect identified,True,other
06ce5d5fd4d2e118302f7f00052fb00918066b11148c22aa158505925e39783c,2025-06,violent-crime,50.83221,-0.134862,On or near Kingsbury Street,Local resolution,True,other
40cb2373d3695faf84a225e1619cee3ce1a75bf5f205e54fb4735e25fb386c31,2025-06,violent-crime,50.820639,-0.135607,On or near Manchester Street,Court result unavailable,True,kemptown
a5edfe5ed48af7877f0e42b79f569570c328b10827c92b96040524cba426448c,2025-06,violent-crime,50.819847,-0.138975,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
11d038b1eedd7bd016258f018201972e00e81e159b4df6910a4ca880966e0875,2025-06,violent-crime,50.823148,-0.139582,On or near New Road,Investigation complete; no suspect identified,True,the_lanes
97452ba32ce4329c166e0c93ad0e7d6868f429cd0b2681f1cd35455d2538a63d,2025-06,violent-crime,50.824065,-0.104901,On or near Camber Close,Unable to prosecute suspect,True,other
fd04a6ec6d4947d4a23d91acfa7e7013401b7131cf061915686e0dce7f34c68c,2025-06,violent-crime,50.820645,-0.136033,On or near Steine Street,Investigation complete; no suspect identified,True,the_lanes
0bbf58ea184ce8241a241b1025ec42d2b4b16c5f0e7bfa5b27f03d6c2f867aae,2025-06,violent-crime,50.820645,-0.136033,On or near Steine Street,Awaiting court outcome,True,the_lanes
74edf720068647bc6f42e098f511ccdb6c139e4cde06a964695fa4106c2d52ce,2025-06,violent-crime,50.835478,-0.143523,On or near Parkmore Terrace,Unable to prosecute suspect,True,other
016b3c74c03cbddc89119dbe1ed2ffd130a7074ce51d58c489ee358ddb660136,2025-06,violent-crime,50.826934,-0.133922,On or near Sussex Place,Investigation complete; no suspect identified,True,other
6259a211f3397b787ac877027e23c546fc38fd9ef6b62fec29715eb4f2892e52,2025-06,violent-crime,50.821071,-0.14523,On or near Nightclub,Investigation complete; no suspect identified,True,the_lanes
02820189b2b35aec39026369cda16710ffc062dd83991219472b9b3fe034060c,2025-06,violent-crime,50.8278,-0.105062,On or near Whitehawk Way,Unable to prosecute suspect,True,other
920a0d6f99a47fa7ae6ab80fbf406f0eca6ca81c628fe7258d6d0c84a604b413,2025-06,violent-crime,50.84104,-0.122725,On or near Shopping Area,Unable to prosecute suspect,True,other
f3d01b45780b5bf6f04a8c2136c8f47de3c15667ae0ba897f2824e43c098ab6f,2025-06,violent-crime,50.829868,-0.150462,On or near Windlesham Gardens,Unable to prosecute suspect,True,other
85c70506fdfadf58abb83c130635201fee2caaef996fa6704e5b4fb4daed35bc,2025-06,violent-crime,50.825616,-0.165951,On or near First Avenue,Investigation complete; no suspect identified,True,other
5d8a1dac9125801afd201e5b73baa9a27bbd5ed2c229c5a9d7362b1e42f5c750,2025-06,violent-crime,50.820431,-0.128289,On or near Veronica Way,Unable to prosecute suspect,True,kemptown
1c2b77bad05619f9ef259fc731bc6589f7d240f12d0b503f4c547507677a43df,2025-06,violent-crime,50.821547,-0.113777,On or near Beresford Road,Unable to prosecute suspect,True,other
e663ef76ddfb67e631d346b3ef9d3fe5ae94a5e4f8dc2854ac0964f60157c46e,2025-06,violent-crime,50.842454,-0.11917,On or near Further/higher Educational Building,Unable to prosecute suspect,True,other
ed48ca72a597a8f8a504692a607ceb757736b71cc74f726c657abc4168e96d02,2025-06,violent-crime,50.842454,-0.11917,On or near Further/higher Educational Building,Unable to prosecute suspect,True,other
19f897dcfa28418db265c9f710c2a26b9810af59ad526ca3b6f2c8d667c090af,2025-06,violent-crime,50.842454,-0.11917,On or near Further/higher Educational Building,Status update unavailable,True,other
4e82e52bd86191a76fb4008a3e0efb119f4a95196af9abb5eb7cf984041845e3,2025-06,violent-crime,50.822322,-0.125033,On or near Southdown Mews,Local resolution,True,kemptown
e391ca8242a2e2b7cb1c9e55e33b7d4f0d848dcd7ad561e7c6ef28e1abb45fb1,2025-06,violent-crime,50.832812,-0.136499,On or near Rose Hill Terrace,Unable to prosecute suspect,True,other
91e01c1bc09501b1ba0a76e953215bb48d2a09708eed89bf166d62d3637ed26b,2025-06,violent-crime,50.827388,-0.132512,On or near Grove Hill,Investigation complete; no suspect identified,True,other
d5bde5cfbd87a57ac5db239d7d9e357aebb3d7ee59bd38517669b4a3cef5528b,2025-06,violent-crime,50.824871,-0.149481,On or near Spring Street,Unable to prosecute suspect,True,other
0442b0762ff3a044afd945341ffc06d453b9abb37a5896e468aacdf4d0f6f24b,2025-06,violent-crime,50.83737,-0.16593,On or near A270,Action to be taken by another organisation,True,hove
b9665e14b926e7babdb416a2d673a5b73f03baac3a9f2f8e595d610ab4c4c6f3,2025-06,violent-crime,50.822217,-0.105203,On or near Chiddingly Close,Unable to prosecute suspect,True,other
14dffab3c87e284e0d53f14bd2288f5e4be0ee0e00ec1fe810e5a84b9327039d,2025-06,violent-crime,50.817926,-0.119048,On or near Paston Place,Unable to prosecute suspect,True,kemptown
51247070ae5bb796e27c4aa48275b79d89be278801a189a01f440b0a17504289,2025-06,violent-crime,50.82331,-0.15261,On or near Sillwood Street,Investigation complete; no suspect identified,True,other
5599735a4c10396231da3bdbfdf26ea79f32ea9de942af92ac1ab28ada52c401,2025-06,violent-crime,50.825869,-0.140425,On or near Foundry Street,Unable to prosecute suspect,True,north_laine
fb4c692b90dd98cd44ad64c6d3c510e9378c5a0de3166409262a7b0ce6dc36bb,2025-06,violent-crime,50.830581,-0.137,On or near Ann Street,Investigation complete; no suspect identified,True,other
3f1492f0c20cae02bd098782c073929cd2b832cd702ef0aafe78dd0e966155df,2025-06,violent-crime,50.834252,-0.141072,On or near Campbell Road,Investigation complete; no suspect identified,True,other
6acced2cea565d8b3c5d30226117b9104ddd3f0544de884ede43466ae7f8d75a,2025-06,violent-crime,50.83068,-0.147206,On or near Supermarket,Unable to prosecute suspect,True,other
1618b92ba3b0f1ab101eadf59cdb950d45131a7b5f3701da93a3c39e713b25df,2025-06,violent-crime,50.824376,-0.157466,On or near Lower Market Street,Unable to prosecute suspect,True,other
6a86f44210e81c459a9e0cef94634841a4be9316cc3213942464112448d3f1db,2025-06,violent-crime,50.83068,-0.147206,On or near Supermarket,Further investigation is not in the public interest,True,other
d0a8d4bb0d1d1eed4e86ee24343a9e423c0d773d88fd3bdbf9bcba57e5d310a7,2025-06,violent-crime,50.825414,-0.155991,On or near Supermarket,Court result unavailable,True,other
a8b1530215fd605b3377007294d23ab61cc03cc3b5315e73b7e984f8a4803834,2025-06,violent-crime,50.835525,-0.188272,On or near Alpine Road,Court result unavailable,True,hove
def7001d0a683823d15004e9b76ddc8e43480c74de3444b1769fe2a24c225e3f,2025-06,violent-crime,50.829662,-0.135219,On or near Queen's Place,Investigation complete; no suspect identified,True,other
7551bba475c19a71b57ffbf8cd1c10e1c07daa940712531732243709fed0f024,2025-06,violent-crime,50.830519,-0.138195,On or near Supermarket,Unable to prosecute suspect,True,other
593d72d25caa41864e9d101c04943aa96a4a0f0f68cd2b6c408d64b10a5997cb,2025-06,violent-crime,50.819472,-0.104547,On or near Reading Road,Unable to prosecute suspect,True,other
06eb3a9a9388ad9b9676b82f5dc961a8c427d638f2a340dba65c940e53c1dbb8,2025-06,violent-crime,50.827277,-0.169748,On or near Albert Mews,Awaiting court outcome,True,hove
541e8c5c41df57b7102e915a28760dbbeaa8a421db5784a0b2dfbff6cbf4dc82,2025-06,violent-crime,50.82973,-0.14172,On or near Terminus Road,Unable to prosecute suspect,True,other
8fd8fcff3ad3e5f270fd049c418bd83073dea42ef2ce24d94090fd3b41d34a06,2025-06,violent-crime,50.833285,-0.180164,On or near Cowper Street,Investigation complete; no suspect identified,True,hove
40e586f9cac30decd8242b881480ea452151e62a0a98e76318678748bd2be8a1,2025-06,violent-crime,50.828589,-0.104362,On or near Plaistow Close,Investigation complete; no suspect identified,True,other
6a0292c3512171665a18d8e1b5d248d786ae99bb65a793d2d6791027154fbe66,2025-06,violent-crime,50.836801,-0.172642,On or near Fonthill Road,Unable to prosecute suspect,True,hove
c4a99738804c21e4d34ce4f3e95b49808274de71fc603346ee67605130b2ca36,2025-06,violent-crime,50.838443,-0.127001,On or near Freehold Terrace,Unable to prosecute suspect,True,other
dcfcd7c8446328e6c653858bad325f2806009f575e3b6be47249d29d7283fce5,2025-06,violent-crime,50.823878,-0.14421,On or near Queen Square,Unable to prosecute suspect,True,other
0dbb30419fd45a3137ccd8ffb81cb1186bbe45dffd711140fff75af123b85e20,2025-06,violent-crime,50.831359,-0.170866,On or near Eaton Villas,Unable to prosecute suspect,True,hove
b6af7eee21c36d6d57fbe1947ffff8e823164d95e60d749bbd2f9511dde46c41,2025-06,violent-crime,50.835733,-0.139749,On or near Beaconsfield Road,Investigation complete; no suspect identified,True,other
661ba1be0c22452b5ffc3b89b5e37caa048c5159862275bfaf7041ce7f798f7b,2025-06,violent-crime,50.828866,-0.176148,On or near Supermarket,Investigation complete; no suspect identified,True,hove
65352eb70a1b6376199e8db0825d070e06e474a142e51878d2161351217584f9,2025-06,violent-crime,50.826774,-0.158948,On or near Farm Road,Status update unavailable,True,other
410cabc2616306e58ddd8c72f4552ed7e84cf26dd9dfa4192693a5535ffd8304,2025-06,violent-crime,50.824946,-0.135591,On or near Grand Parade,Unable to prosecute suspect,True,other
a33b9278c46559c477b1a5d2edd96824c5e4c4cab7512bdcfad0d804417a3e60,2025-06,violent-crime,50.838813,-0.11149,On or near Dennis Hobden Close,Unable to prosecute suspect,True,other
a524c20ed9d96453b59fb8547367fd4243aedd56f2aef767d52e7eddbc09d202,2025-06,violent-crime,50.837284,-0.121479,On or near Newmarket Terrace,Unable to prosecute suspect,True,other
1236fbfaf9ad4f6512ca3142d31fb67842d38df0250f39c2d2d02e4c35edf2b7,2025-06,violent-crime,50.819399,-0.132916,On or near Nightclub,Investigation complete; no suspect identified,True,kemptown
ced7997bd02886761580a573745173e78f8f1dfbb49b504d92661181a15f1382,2025-06,violent-crime,50.838895,-0.132806,On or near Florence Place,Investigation complete; no suspect identified,True,other
a2695db7ac59e92876fbe38510b679e0a5cfb13041a4a778c4bd0c97c0420648,2025-06,violent-crime,50.838895,-0.132806,On or near Florence Place,Investigation complete; no suspect identified,True,other
cbee2c23eed9b172b0549dedce479497726f8a8fff6adf0b4c70a9670f918849,2025-06,violent-crime,50.82113,-0.135431,On or near Supermarket,Investigation complete; no suspect identified,True,kemptown
92d094e3388c56c4efe9e83de5cc8e39396af034c99bc64574c3078816cc18fa,2025-06,violent-crime,50.828797,-0.105547,On or near St Cuthmans Close,Investigation complete; no suspect identified,True,other
6d260b1e9b779dcd22f4ab5bab03e90dac7b088a386de688d62484f63a9df45e,2025-06,violent-crime,50.832871,-0.120009,On or near Bernard Road,Action to be taken by another organisation,True,other
475c4f667f9bb661d4b98cd113aad104bbed340ff77e2a8f4a412d9159e92663,2025-06,violent-crime,50.825222,-0.103633,On or near Penhurst Place,Further investigation is not in the public interest,True,other
ead57c727dc85fd93ecf3bcb595e4a837fa2f7cd9a175cc472a1d20ee225a86b,2025-06,violent-crime,50.824844,-0.117449,On or near Craven Road,Unable to prosecute suspect,True,other
129b6a8e7ae223d08e0a3d0f35c36104b14b179e1d2d032c31c01112f4eb0a47,2025-06,violent-crime,50.823878,-0.14421,On or near Queen Square,Investigation complete; no suspect identified,True,other
ccd870a4d3683713049338530adaa4a1ee69fa43e4945f81b6be1135ab31eea7,2025-06,violent-crime,50.819941,-0.133022,On or near Camelford Street,Court result unavailable,True,kemptown
dd78c7e8654c480d199121ae10b0d66b820068d5ef14204669a27518690a96cb,2025-06,violent-crime,50.816991,-0.118503,On or near Eastern Terrace,Investigation complete; no suspect identified,True,kemptown
570d06967a37b5ba726647b0fe208a30635158350de5fcc62e5f70609a3b5ef8,2025-06,violent-crime,50.838895,-0.132806,On or near Florence Place,Unable to prosecute suspect,True,other
274ce1b252f0f9c7299e02d034e2d396ff2a505d1ebb956747d5e5035ae2719d,2025-06,violent-crime,50.822232,-0.144176,On or near Boyce's Street,Unable to prosecute suspect,True,the_lanes
eb792898820f967d48ec0c4b6f48275a8e4bba1dfceed5361eb6a727b41b086c,2025-06,violent-crime,50.823533,-0.153623,On or near Sillwood Street,Investigation complete; no suspect identified,True,other
cbbe4db01b1612f5351665dcb06591df420661c711b37b3e503961e17d3cd09e,2025-06,violent-crime,50.826956,-0.117364,On or near Queensway,Investigation complete; no suspect identified,True,other
efa503aed5b7011e0c874405da52b59e36fc69efac7494e541b8783727276269,2025-06,violent-crime,50.822232,-0.144176,On or near Boyce's Street,Unable to prosecute suspect,True,the_lanes
ce8baaeefdeb5cdb9820cdf17473d84bb6d6275d51338b3c4406e9087cca39c7,2025-06,violent-crime,50.823716,-0.147581,On or near Clarence Square,Investigation complete; no suspect identified,True,other
e9e1ea581572d37355eb8d31c89518ffc6b0934555e8fa0e285b50edee368810,2025-06,violent-crime,50.840506,-0.199257,On or near Wilfrid Road,Unable to prosecute suspect,True,other
06974d2aebfea83ecebce21bb1bf41a3b765818a944a689d1445489c2bae51e9,2025-06,violent-crime,50.833869,-0.191701,On or near Supermarket,Unable to prosecute suspect,True,hove
9ed7dd450f6fb76d33f2afb1b502068e40e87df7153d392fc640baf4425e14c5,2025-06,violent-crime,50.821071,-0.14523,On or near Nightclub,Investigation complete; no suspect identified,True,the_lanes
b589c9f869af628b29fa9b52e5dbd95ad3120efa7160b59e229566bb16ec62d7,2025-06,violent-crime,50.820492,-0.127009,On or near Essex Street,Status update unavailable,True,kemptown
71e27ec06ca80505ab82ec8c6b11d1f91a974542631bd80beb7b5800550f8774,2025-06,violent-crime,50.820295,-0.13325,On or near Van Alen Mews,Unable to prosecute suspect,True,kemptown
080b301c471026cae9a2537bacf815d41319040ecdcdf1e84d6acff24e4e7a84,2025-06,violent-crime,50.831005,-0.132937,On or near Sports/recreation Area,Investigation complete; no suspect identified,True,other
3d65a8d9c5ee0033ebda338b1f745b156134b6c5423b1ac4b9cdb375f37f39a0,2025-06,violent-crime,50.82477,-0.164777,On or near Adelaide Crescent,Unable to prosecute suspect,True,other
83eb79b4a03179c43e24b1115ac3fabf817db222eda0be347566c838876aeaa7,2025-06,violent-crime,50.831476,-0.127748,On or near Milton Road,Court result unavailable,True,other
bf3390094933048577861bf05d32c39de269644f9c37efc24658abc8400b863d,2025-06,violent-crime,50.822486,-0.147673,On or near Cannon Place,Unable to prosecute suspect,True,other
755c308ec94e4f2ca844daf240888d3f6c189b152af0d5a2d553ab44f188e5b2,2025-06,violent-crime,50.828836,-0.167089,On or near Wilbury Grove,Action to be taken by another organisation,True,hove
8c4335350c109afa783e81e6d9180cd6194a4b9fec496e5412ba7d21711222bc,2025-06,violent-crime,50.827665,-0.134645,On or near Richmond Place,Unable to prosecute suspect,True,other
66dbbfd08716dd294039125da6dbc33f2b4c625cfa09b7798c2f417806bc88da,2025-06,violent-crime,50.82395,-0.140232,On or near Shopping Area,Unable to prosecute suspect,True,north_laine
c2c82e0fdb4c3c0adcef2271d305a19835dd19bce7399ba75d5a7d9cbbb1bd34,2025-06,violent-crime,50.831476,-0.127748,On or near Milton Road,Investigation complete; no suspect identified,True,other
4c4520c63f84762507e4ddd2cad8f2d7a991ac520fda4ee0bd15c46b0effa9ab,2025-06,violent-crime,50.825092,-0.132888,On or near John Street,Investigation complete; no suspect identified,True,other
4c7cc9d9b5ce86c21fb5a3ac48d730dab079ddd0c7c05e1c103de7681d0a2641,2025-06,violent-crime,50.82022,-0.102969,On or near Wadhurst Rise,Investigation complete; no suspect identified,True,other
0fb056d8e09309d7e7d3fda8e624e64f52c1276abba516c8f86ad0990ad1d5c6,2025-06,violent-crime,50.833079,-0.104536,On or near Lodsworth Close,Action to be taken by another organisation,True,other
edc161542bb9f6f24e2f530477702d468d0fd32ce9c74579236a98de8119bf70,2025-06,violent-crime,50.825222,-0.103633,On or near Penhurst Place,Status update unavailable,True,other
363c56e4f30e41af26b9b8600d77db52f870a979ae979be0d1bb6eba0dcb72d0,2025-06,violent-crime,50.829079,-0.17283,On or near Ventnor Villas,Investigation complete; no suspect identified,True,hove
f8980f426a0e72083e9ece5d925871e575257477ba55b09daf66e0b75fe2c1da,2025-06,violent-crime,50.819925,-0.117491,On or near Hospital,Unable to prosecute suspect,True,other
186961fd9cadce44bd364331e4e414399f5c36c229b2921e1e72bb4faa65cb4b,2025-06,violent-crime,50.824376,-0.157466,On or near Lower Market Street,Unable to prosecute suspect,True,other
edbc3aae54f1e1ed6b0b564b63e7e4547a4b9f38deec99d355fc9f795eaaec3d,2025-06,violent-crime,50.835258,-0.193096,On or near Ingram Crescent East,Investigation complete; no suspect identified,True,hove
4f8a99320a4c92bea83897766a327d3924e517e48f1dece058788fb939412005,2025-06,violent-crime,50.827036,-0.13636,On or near St George's Mews,Unable to prosecute suspect,True,north_laine
acbc65052491cc39b3b2d74a0d884bdd0653aac1df05e2e72d0acb4c472d688e,2025-06,violent-crime,50.824108,-0.145607,On or near Shopping Area,Court result unavailable,True,other
3a61e03fdaf4d5df7f9f8892070bb6492b6f6367debc21384a18cccc3fd2c471,2025-06,violent-crime,50.830496,-0.155422,On or near Nizells Avenue,Investigation complete; no suspect identified,True,other
8baae79adf736c05b69a9cf37816442b6877481266e8770c4957e1bc6119e082,2025-06,violent-crime,50.824224,-0.150671,On or near Stone Street,Unable to prosecute suspect,True,other
21c4ad3f2644e56b6b43fed226a583930e942490a9527862bf3e76f3975a0d39,2025-06,violent-crime,50.83256,-0.13719,On or near Theatre/concert Hall,Investigation complete; no suspect identified,True,other
