text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_002680,demo,2024-07-02 07:27:00+00:00,"Honestly, staff at Molly Malone's were friendly and attentive without hovering and had brunch at Molly Malone's and the portions were generous and properly tasty.",the_lanes,node/1528989422,Molly Malone's,50.8227336,-0.1438103,nightlife,pos,0.9998599290847778,food
demo_006924,demo,2024-07-02 09:24:00+00:00,"Went last weekend and surprisingly good value at Fogo de Chão considering how central The Lanes is. Also, genuinely lovely service at Fogo de Chão, they went out of their way to help.",the_lanes,node/4573023875,Fogo de Chão,50.821904,-0.1440442,food,pos,0.9996041655540466,price
demo_004757,demo,2024-07-02 12:15:00+00:00,"Bit of a mixed one: there's a proper community feel around East Street Tap, everyone knows each other.",the_lanes,node/807926820,East Street Tap,50.8200789,-0.1390666,nightlife,neu,0.9904472827911376,unknown
demo_005590,demo,2024-07-02 13:25:00+00:00,"Woken at 4am by seagulls again, the noise in Seafront is relentless.",seafront,way/934674697,Sugardough,50.8249874,-0.1754989,cafe,neu,-0.9822314381599426,noise
demo_007798,demo,2024-07-02 16:03:00+00:00,"Went last weekend and Earl's Sandwiches felt soulless and corporate, could be anywhere in the country.",north_laine,node/6203842007,Earl's Sandwiches,50.8243552,-0.1402234,food,neu,-0.9927895665168762,unknown
demo_005754,demo,2024-07-02 16:52:00+00:00,"First time visiting and Hudsons manages to be lively without being deafening, which I appreciate and there's a proper community feel around Hudsons, everyone knows each other.",kemptown,node/9950996457,Hudsons,50.8217582,-0.1310631,accommodation,pos,0.9998505115509032,unknown
demo_000630,demo,2024-07-03 05:50:00+00:00,"Honestly, North Laine was buzzing today in the best way, great energy everywhere. On top of that, North Laine has the kind of quirky little shops that are disappearing elsewhere.",north_laine,node/6241385937,O'Shio,50.8282382,-0.1376436,food,neu,0.9871411323547364,atmosphere
demo_006093,demo,2024-07-03 08:06:00+00:00,"Kemptown looked properly clean this week, someone's clearly been on it. Downside is the food at The Funky Fish was bland and lukewarm, sent half of it back.",kemptown,node/1341082995,The Funky Fish,50.8198918,-0.133934,nightlife,neg,-0.9995310306549072,food
demo_005002,demo,2024-07-03 10:51:00+00:00,"North Laine gets noisy at weekends, quiet enough midweek.",north_laine,node/6007562380,Oxfam Bookshop,50.8261736,-0.1386491,shopping,neu,-0.98464035987854,noise
demo_002553,demo,2024-07-03 14:35:00+00:00,Not sure if it's just me but the atmosphere in The Lanes has really gone downhill in the last couple of years.,the_lanes,node/6194779221,Workshop,50.8217395,-0.1413872,cafe,neg,-0.9996150732040404,atmosphere
demo_005588,demo,2024-07-03 15:50:00+00:00,"Service at Scotties Cafe was ok, a bit slow but they were clearly short staffed.",hove,node/13831971654,Scotties Cafe,50.8334685,-0.1874396,cafe,neg,-0.9993889331817628,service
demo_001004,demo,2024-07-03 16:25:00+00:00,"Quick update for anyone asking: the atmosphere in Seafront has really gone downhill in the last couple of years. Also, Seafront smells of stale beer and worse by Sunday morning.",seafront,way/3451897,Brighton Pier,50.8168116,-0.1370422,culture,neg,-0.9997746348381042,atmosphere
demo_000698,demo,2024-07-03 17:50:00+00:00,"Been going for years and watched the gulls over the Seafront for ages, they're part of the character.",seafront,node/15209248,The Better Half,50.8256025,-0.1751866,nightlife,pos,0.9983409643173218,unknown
demo_002037,demo,2024-07-03 18:24:00+00:00,Been going for years and staff at Greekatessen were friendly and attentive without hovering.,the_lanes,node/11074221070,Greekatessen,50.8234903,-0.144682,food,pos,0.9990826845169068,service
demo_001139,demo,2024-07-03 20:21:00+00:00,"Honestly, busy but manageable in Seafront, nice to see the place alive again.",seafront,way/934674704,Fit State Training,50.8250012,-0.1758454,outdoor,pos,0.999745786190033,crowds
demo_006267,demo,2024-07-03 23:51:00+00:00,"To be fair, genuinely lovely service at The FAIR shop, they went out of their way to help and staff at The FAIR shop were friendly and attentive without hovering.",the_lanes,node/9497554617,The FAIR shop,50.8223893,-0.1422405,shopping,pos,0.9992541670799256,service
demo_007495,demo,2024-07-03 23:58:00+00:00,"To be fair, wouldn't walk alone through Seafront after midnight these days although there's a proper community feel around The Seahorse, everyone knows each other.",seafront,way/96653264,The Seahorse,50.8216162,-0.1525415,food,pos,0.9993075132369996,unknown
demo_008502,demo,2024-07-04 00:27:00+00:00,"Gorgeous day on the Seafront, sea was calm and the light was perfect although Seafront smells of stale beer and worse by Sunday morning.",seafront,node/2469884932,The Bali Brasserie,50.8245307,-0.1668924,food,pos,0.9977930784225464,unknown
demo_001593,demo,2024-07-04 00:50:00+00:00,"First time visiting and actually found parking near Madrasi's Taste Of South India without circling for an hour, small miracle, but Hove has got so expensive, Madrasi's Taste Of South India charged me nearly a tenner for a pint.",hove,node/6709362768,Madrasi's Taste Of South India,50.8285033,-0.1776008,food,neu,-0.5499106645584106,price
demo_002841,demo,2024-07-04 00:51:00+00:00,"Bit of a mixed one: the atmosphere in Hove has really gone downhill in the last couple of years. Also, the permit situation in Hove is impossible if you have visitors.",hove,node/6708045588,Sainsbury's Local,50.8259428,-0.1611777,shopping,neg,-0.9995163679122924,atmosphere
demo_002642,demo,2024-07-04 04:37:00+00:00,"Bit of a mixed one: standard menu at Dinner, does the job if you're hungry. On top of that, prices at Dinner are about what you'd expect for The Lanes these days.",the_lanes,node/13689784600,Dinner,50.8224742,-0.1406352,shopping,neu,-0.5737860798835754,food
demo_000715,demo,2024-07-04 06:16:00+00:00,"To be fair, The Lanes looked properly clean this week, someone's clearly been on it. Downside is The Lanes was absolutely rammed, couldn't move for tourists.",the_lanes,node/9842236533,Scamp & Dude,50.8224293,-0.1398127,shopping,neg,-0.9976791739463806,crowds
demo_004806,demo,2024-07-04 06:18:00+00:00,"Went to Waterstones for lunch, food was fine, nothing remarkable either way. On top of that, parked in the multi storey for Hove, expensive but at least it exists.",hove,node/6515376824,Waterstones,50.8292383,-0.1738127,shopping,neu,0.993787944316864,food
demo_001773,demo,2024-07-04 14:46:00+00:00,"First time visiting and Ed's Easy Diner was heaving with stag dos, ruined the whole evening. On top of that, The Lanes has got so expensive, Ed's Easy Diner charged me nearly a tenner for a pint.",the_lanes,node/11161586907,Ed's Easy Diner,50.8230941,-0.1458988,food,neg,-0.9980987906455994,price
demo_000147,demo,2024-07-04 15:09:00+00:00,"Not sure if it's just me but the independent shops in North Laine are why I still love this city. On top of that, surprisingly quiet corner of North Laine, you can actually have a conversation.",north_laine,node/4866289403,Cloud 9,50.8267935,-0.1385032,cafe,pos,0.9995877146720886,noise
demo_006092,demo,2024-07-04 18:07:00+00:00,"First time visiting and Block does the best coffee and pastries in Kemptown, no contest.",kemptown,way/137733613,Block,50.8206555,-0.1336074,food,pos,0.9991024732589722,unknown
demo_006315,demo,2024-07-04 19:15:00+00:00,"Bit of a mixed one: surprisingly quiet corner of Kemptown, you can actually have a conversation.",kemptown,node/1115941449,Amsterdam,50.820072,-0.1349206,nightlife,pos,0.9981295466423036,noise
demo_001848,demo,2024-07-04 21:44:00+00:00,"Honestly, wandered around The Lanes for hours, the independent shops and street art make it. On top of that, cheap and cheerful in The Lanes, you can still eat well without spending a fortune.",the_lanes,node/6510663612,Loaded Food Company,50.8233934,-0.1444324,food,pos,0.998132050037384,price
demo_004666,demo,2024-07-05 02:27:00+00:00,"Been going for years and prices at Wild River are about what you'd expect for Seafront these days. Also, Seafront was busy, about what you'd expect for the time of year.",seafront,way/139324649,Wild River,50.8149414,-0.136579,culture,neu,-0.9892756342887878,crowds
demo_008321,demo,2024-07-05 07:25:00+00:00,"Popped in on the way home, service at Cafe Rust was ok, a bit slow but they were clearly short staffed and standard menu at Cafe Rust, does the job if you're hungry.",hove,node/6515376818,Cafe Rust,50.8296488,-0.1736536,cafe,neu,-0.9744545817375184,food
demo_007964,demo,2024-07-05 08:49:00+00:00,"To be fair, Seafront on a sunny afternoon is genuinely one of my favourite places to be.",seafront,node/90615655,The Meeting Place,50.8222182,-0.1569902,cafe,pos,0.9997257590293884,unknown
demo_001931,demo,2024-07-05 14:06:00+00:00,"Popped in on the way home, prices at Pelicano are about what you'd expect for North Laine these days. On top of that, did a bit of shopping around Pelicano, usual mix of stuff.",north_laine,way/138143357,Pelicano,50.8277957,-0.1375569,cafe,neu,0.923896312713623,unknown
demo_005066,demo,2024-07-05 15:50:00+00:00,First time visiting and first proper warm weekend and Seafront was glorious although a seagull took my chips right out of my hand on the Seafront.,seafront,way/936946162,Kingsway Hotel,50.8256349,-0.1779897,accommodation,pos,0.9996240139007568,unknown
demo_000345,demo,2024-07-05 17:36:00+00:00,"Bit of a mixed one: North Laine has got so expensive, Kate and Aud charged me nearly a tenner for a pint.",north_laine,node/10301121971,Kate and Aud,50.8253328,-0.1394733,shopping,neu,-0.691459059715271,price
demo_004473,demo,2024-07-05 17:38:00+00:00,"The food at IL Bistro was genuinely excellent, easily the best meal I've had this month.",the_lanes,node/6412500885,IL Bistro,50.8215925,-0.1395552,food,pos,0.999863862991333,food
demo_003790,demo,2024-07-06 02:04:00+00:00,Ordered the special at Zeytoon and it arrived overcooked and dry.,the_lanes,node/1528978698,Zeytoon,50.8232818,-0.1435844,nightlife,neg,-0.9996227025985718,unknown
demo_001172,demo,2024-07-06 05:06:00+00:00,Staff at Roti King were friendly and attentive without hovering.,the_lanes,node/13157129457,Roti King,50.8221319,-0.1415035,food,neu,0.992846429347992,service
demo_002931,demo,2024-07-06 09:09:00+00:00,"Not sure if it's just me but love the atmosphere in North Laine, it has a character you don't get anywhere else. Downside is North Laine has lost its character, all the interesting places have closed.",north_laine,node/5639731765,Kitokito,50.828076,-0.1374582,food,neg,-0.999046504497528,atmosphere
demo_001280,demo,2024-07-06 09:30:00+00:00,"Honestly, had brunch at Meowko and the portions were generous and properly tasty. we shared a few small plates at Meowko and every single one was delicious.",the_lanes,node/6232841517,Meowko,50.8235166,-0.1444638,food,pos,0.9998809099197388,food
demo_007402,demo,2024-07-06 11:42:00+00:00,"Kemptown is about as clean as any city centre, which isn't saying much. On top of that, standard menu at The Marine Tavern, does the job if you're hungry.",kemptown,way/137830255,The Marine Tavern,50.82074,-0.1347719,nightlife,neu,-0.9918699264526368,food
demo_003526,demo,2024-07-06 17:44:00+00:00,"Honestly, nightlife in The Lanes isn't what it was, half the venues have shut.",the_lanes,node/6203842004,Tinto Taperia,50.8231147,-0.1397292,food,neu,-0.9913568496704102,unknown
demo_007716,demo,2024-07-06 19:02:00+00:00,"First time visiting and prices at Noori's are reasonable for what you get, which is rare around here, but Noori's felt soulless and corporate, could be anywhere in the country.",the_lanes,node/4577369224,Noori's,50.820547,-0.1421895,food,neu,-0.988021969795227,unknown
demo_001526,demo,2024-07-06 22:59:00+00:00,"Surprisingly good value at Donut Factory considering how central Seafront is. Downside is gave up on Donut Factory, queue was out the door and down the street.",seafront,node/1527601349,Donut Factory,50.8157504,-0.136975,food,neu,-0.9314571619033812,price
demo_007522,demo,2024-07-06 23:08:00+00:00,"Bit of a mixed one: love the atmosphere in The Lanes, it has a character you don't get anywhere else. Downside is The Lanes was absolutely rammed, couldn't move for tourists.",the_lanes,node/7035363494,Blind Octopus,50.8222907,-0.1418059,food,neu,-0.98947936296463,crowds
demo_004113,demo,2024-07-07 00:28:00+00:00,"First time visiting and far too crowded in Seafront, lost all the charm it has midweek. Seafront was absolutely rammed, couldn't move for tourists.",seafront,node/1527601378,Victoria's,50.816335,-0.1369833,nightlife,neg,-0.999197781085968,crowds
demo_007784,demo,2024-07-07 00:46:00+00:00,"Went last weekend and Seafront looked properly clean this week, someone's clearly been on it. On top of that, wandered around Seafront for hours, the independent shops and street art make it.",seafront,node/1527601378,Victoria's,50.816335,-0.1369833,nightlife,neu,0.9511684775352478,cleanliness
demo_004250,demo,2024-07-07 06:12:00+00:00,"Prices at Grand Pier are about what you'd expect for Kemptown these days. On top of that, Kemptown is about as clean as any city centre, which isn't saying much.",kemptown,node/11886089193,Grand Pier,50.8204755,-0.1342934,accommodation,neu,-0.9822410941123962,cleanliness
demo_007902,demo,2024-07-07 08:17:00+00:00,"To be fair, love the atmosphere in Hove, it has a character you don't get anywhere else. On top of that, surprisingly good value at Cafe Quench considering how central Hove is.",hove,node/6515376799,Cafe Quench,50.830496,-0.1729451,cafe,pos,0.9995818734169006,price
demo_002470,demo,2024-07-07 10:00:00+00:00,Prices at The Sussex are about what you'd expect for The Lanes these days.,the_lanes,node/1343324651,The Sussex,50.8212874,-0.1394017,nightlife,neu,-0.6518299579620361,unknown
demo_000037,demo,2024-07-07 17:49:00+00:00,"Actually found parking near Jaba Yard without circling for an hour, small miracle.",hove,node/6515367165,Jaba Yard,50.8288048,-0.1737558,shopping,neu,0.9786196351051332,parking
demo_001411,demo,2024-07-07 20:55:00+00:00,"Really solid menu at Bluebelle & Co, everything came out fresh and well seasoned. On top of that, had brunch at Bluebelle & Co and the portions were generous and properly tasty.",north_laine,node/6514916353,Bluebelle & Co,50.8283216,-0.1383151,shopping,pos,0.9998762607574464,food
demo_008235,demo,2024-07-07 21:03:00+00:00,"Popped in on the way home, the independent shops in North Laine are why I still love this city.",north_laine,node/1173770511,Auntie Anne's,50.8288719,-0.1411137,food,pos,0.9996635913848876,unknown
demo_002337,demo,2024-07-08 00:00:00+00:00,"Bit of a mixed one: really solid menu at Pret A Manger, everything came out fresh and well seasoned. love the atmosphere in The Lanes, it has a character you don't get anywhere else.",the_lanes,node/1173762665,Pret A Manger,50.8236261,-0.1440224,food,pos,0.9997574687004088,food
demo_005508,demo,2024-07-08 00:54:00+00:00,"First time visiting and Kemptown still has the best nightlife in the city, nothing comes close. On top of that, the bars around the witchez are consistently good, proper friendly crowd.",kemptown,node/7807458385,the witchez,50.8199549,-0.1344469,cafe,pos,0.9995229244232178,atmosphere
demo_007923,demo,2024-07-08 04:47:00+00:00,"Been going for years and North Laine looked properly clean this week, someone's clearly been on it. there's a proper community feel around The Scruffy Hare At The White Rabbit, everyone knows each other.",north_laine,node/6700568488,The Scruffy Hare At The White Rabbit,50.8267559,-0.1385451,food,neu,0.9867204427719116,cleanliness
demo_005157,demo,2024-07-08 12:26:00+00:00,"Not sure if it's just me but did a bit of shopping around Gelato Gusto, usual mix of stuff. standard menu at Gelato Gusto, does the job if you're hungry.",north_laine,node/10301121960,Gelato Gusto,50.8244445,-0.1399046,cafe,neu,0.9302271604537964,food
demo_007127,demo,2024-07-08 20:06:00+00:00,"Seafront looked properly clean this week, someone's clearly been on it and love the atmosphere in Seafront, it has a character you don't get anywhere else.",seafront,node/2469884932,The Bali Brasserie,50.8245307,-0.1668924,food,pos,0.9958165287971495,atmosphere
demo_008760,demo,2024-07-08 20:21:00+00:00,"Quick update for anyone asking: did a bit of shopping around Ibis Brighton City Centre, usual mix of stuff.",north_laine,way/629223328,Ibis Brighton City Centre,50.8277167,-0.1413597,accommodation,neu,-0.8639464974403381,unknown
demo_007347,demo,2024-07-09 01:15:00+00:00,"First time visiting and The Lanes was buzzing today in the best way, great energy everywhere. That said, the atmosphere in The Lanes has really gone downhill in the last couple of years.",the_lanes,node/13738435324,Menkind,50.8221594,-0.1457175,shopping,neu,-0.8279722929000854,atmosphere
demo_004509,demo,2024-07-09 08:01:00+00:00,"Not sure if it's just me but waited forty minutes at Workshop before anyone even took our order, but The Lanes looked properly clean this week, someone's clearly been on it.",the_lanes,node/6194779221,Workshop,50.8217395,-0.1413872,cafe,neg,-0.9965963959693908,cleanliness
demo_008291,demo,2024-07-09 18:18:00+00:00,"Prices at Chopstix Noodle Bar are reasonable for what you get, which is rare around here. busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,node/1528978707,Chopstix Noodle Bar,50.8234817,-0.1433009,food,pos,0.9996808767318726,crowds
demo_008756,demo,2024-07-10 02:14:00+00:00,"Wind on the Seafront was brutal today, could barely stand up.",seafront,way/936946162,Kingsway Hotel,50.8256349,-0.1779897,accommodation,neg,-0.9994563460350036,unknown
demo_002217,demo,2024-07-10 14:36:00+00:00,"Bit of a mixed one: gorgeous day on the Seafront, sea was calm and the light was perfect. watched the gulls over the Seafront for ages, they're part of the character.",seafront,way/139322751,Galaxia,50.815433,-0.1373483,culture,pos,0.99980229139328,unknown
demo_002513,demo,2024-07-10 14:54:00+00:00,"To be fair, went to Katz for lunch, food was fine, nothing remarkable either way.",the_lanes,node/1515288211,Katz,50.8201401,-0.143067,cafe,neu,0.6377967000007629,food
demo_004280,demo,2024-07-10 15:48:00+00:00,"Not sure if it's just me but nightlife in The Lanes isn't what it was, half the venues have shut.",the_lanes,node/8729421318,Smacks,50.8233735,-0.1435433,food,neg,-0.999424695968628,unknown
demo_001356,demo,2024-07-10 16:47:00+00:00,"Bit of a mixed one: The Mess Deck has such a warm, welcoming vibe, felt at home straight away.",the_lanes,node/7035868724,The Mess Deck,50.8203174,-0.1418831,nightlife,pos,0.9980003237724304,atmosphere
demo_001943,demo,2024-07-10 18:53:00+00:00,"Hove is about as clean as any city centre, which isn't saying much.",hove,node/13157789293,Hearth Cafe & Garden,50.8330919,-0.1823742,cafe,neg,-0.9983376264572144,cleanliness
demo_002974,demo,2024-07-10 19:55:00+00:00,"Kemptown gets noisy at weekends, quiet enough midweek. standard menu at Sea Spray Brighton Luxury Hotel, does the job if you're hungry.",kemptown,node/5464548182,Sea Spray Brighton Luxury Hotel,50.819869,-0.1314437,accommodation,neu,-0.5344875454902649,noise
demo_005670,demo,2024-07-10 23:03:00+00:00,"Bit of a mixed one: The Lanes is much like it always was, familiar in a comfortable way. prices at Momma Cherri's Big House are about what you'd expect for The Lanes these days.",the_lanes,way/1184809819,Momma Cherri's Big House,50.8203226,-0.1395369,food,pos,0.9985930323600768,unknown
demo_000288,demo,2024-07-10 23:34:00+00:00,"To be fair, genuinely lovely service at Healthy Vibes, they went out of their way to help. On top of that, surprisingly good value at Healthy Vibes considering how central Hove is.",hove,node/6709362767,Healthy Vibes,50.8285284,-0.1778718,outdoor,pos,0.999743640422821,price
demo_003324,demo,2024-07-11 00:01:00+00:00,"Honestly, Seafront has lost its character, all the interesting places have closed. Also, the food at Twist was bland and lukewarm, sent half of it back.",seafront,way/139324648,Twist,50.8149262,-0.1369011,culture,neg,-0.9997536540031432,food
demo_000899,demo,2024-07-11 00:32:00+00:00,"Tropical Paradise has such a warm, welcoming vibe, felt at home straight away.",hove,node/6515367183,Tropical Paradise,50.8297848,-0.1732804,cafe,pos,0.99942147731781,atmosphere
demo_002656,demo,2024-07-11 03:31:00+00:00,"Busy but manageable in The Lanes, nice to see the place alive again. Downside is Be At One felt soulless and corporate, could be anywhere in the country.",the_lanes,node/10860475232,Be At One,50.8214441,-0.1383381,nightlife,pos,0.9983206391334534,crowds
demo_000285,demo,2024-07-11 04:44:00+00:00,"Been going for years and North Laine is turning into the same chains you get everywhere although prices at Books for Amnesty are reasonable for what you get, which is rare around here.",north_laine,way/138143344,Books for Amnesty,50.8276233,-0.1378885,shopping,neu,-0.9944530129432678,unknown
demo_006238,demo,2024-07-11 06:14:00+00:00,"To be fair, prices at New Madeira Hotel are reasonable for what you get, which is rare around here and cheap and cheerful in Kemptown, you can still eat well without spending a fortune.",kemptown,way/137419417,New Madeira Hotel,50.8199288,-0.1337878,accommodation,pos,0.9991016387939452,price
demo_007858,demo,2024-07-11 07:05:00+00:00,"Wandered around Hove for hours, the independent shops and street art make it and Hove on a sunny afternoon is genuinely one of my favourite places to be.",hove,node/6515376806,Host With the Most Cafe,50.8303836,-0.1732715,cafe,pos,0.9997718930244446,unknown
demo_007416,demo,2024-07-11 07:38:00+00:00,"Been going for years and went to Spinkles Gelato for lunch, food was fine, nothing remarkable either way.",the_lanes,node/4573065448,Spinkles Gelato,50.8227822,-0.1441154,cafe,neu,-0.956379771232605,food
demo_000178,demo,2024-07-11 08:45:00+00:00,"First time visiting and surprisingly quiet corner of Kemptown, you can actually have a conversation and the food at The Lanes Hotel was genuinely excellent, easily the best meal I've had this month.",kemptown,node/9093919464,The Lanes Hotel,50.8187922,-0.1279266,accommodation,pos,0.9998615980148317,food
demo_003735,demo,2024-07-11 10:57:00+00:00,"Prices at L'Atelier du Vin are about what you'd expect for North Laine these days. did a bit of shopping around L'Atelier du Vin, usual mix of stuff.",north_laine,node/9239118061,L'Atelier du Vin,50.8246475,-0.1439179,nightlife,neu,0.8993527293205261,unknown
demo_008949,demo,2024-07-11 11:54:00+00:00,"Went last weekend and Hove is much like it always was, familiar in a comfortable way.",hove,way/1018829901,The Old Rec Café,50.8378919,-0.1660599,cafe,pos,0.9997863173484802,unknown
demo_006202,demo,2024-07-11 15:48:00+00:00,"Quick update for anyone asking: brilliant night out in The Lanes, Noodles Soup was exactly what we needed. Noodles Soup does the best coffee and pastries in The Lanes, no contest.",the_lanes,node/622204053,Noodles Soup,50.8230485,-0.1439854,food,pos,0.9991569519042968,nightlife
demo_007081,demo,2024-07-11 19:07:00+00:00,"Nightlife in Kemptown isn't what it was, half the venues have shut and The Verdict felt soulless and corporate, could be anywhere in the country.",kemptown,node/9831149814,The Verdict,50.8224262,-0.1338787,nightlife,neg,-0.9979037046432496,unknown
demo_002873,demo,2024-07-12 00:49:00+00:00,"Standard menu at Malo Argentinian Empanadas, does the job if you're hungry.",the_lanes,node/6427799938,Malo Argentinian Empanadas,50.8227538,-0.1429098,food,neu,0.9800398349761964,food
demo_002076,demo,2024-07-12 03:03:00+00:00,"Honestly, the atmosphere in Kemptown has really gone downhill in the last couple of years.",kemptown,node/9093919455,Brighton Surf Hotel,50.8193521,-0.128027,accommodation,neg,-0.9976556301116944,atmosphere
demo_005656,demo,2024-07-12 07:11:00+00:00,"Been going for years and Caxton Arms Kitchen does the best coffee and pastries in North Laine, no contest. Downside is ordered the special at Caxton Arms Kitchen and it arrived overcooked and dry.",north_laine,node/6514796983,Caxton Arms Kitchen,50.8268825,-0.1425148,food,neg,-0.995860517024994,unknown
demo_008210,demo,2024-07-12 16:22:00+00:00,"Kemptown looked properly clean this week, someone's clearly been on it. there's a proper community feel around Island Takeaway, everyone knows each other.",kemptown,node/9831149813,Island Takeaway,50.8224632,-0.1343374,food,neu,0.989213526248932,cleanliness
demo_007828,demo,2024-07-12 16:53:00+00:00,"Bit of a mixed one: busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,node/4577032977,Goldsboro Books,50.8219083,-0.1417464,shopping,pos,0.9997143149375916,crowds
demo_003458,demo,2024-07-12 18:04:00+00:00,"The O Zone has such a warm, welcoming vibe, felt at home straight away. Downside is bins overflowing all along the street in North Laine again.",north_laine,node/6510523922,The O Zone,50.8246518,-0.1412697,shopping,neu,0.9948009252548218,atmosphere
demo_008897,demo,2024-07-12 21:00:00+00:00,"To be fair, we shared a few small plates at Subway and every single one was delicious. always felt perfectly safe walking home through Kemptown at night.",kemptown,node/3374202326,Subway,50.8200504,-0.118136,food,pos,0.9998408555984496,food
demo_008352,demo,2024-07-13 04:50:00+00:00,"Bit of a mixed one: The Red Gecko does the best coffee and pastries in The Lanes, no contest and busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,node/4754903526,The Red Gecko,50.8203851,-0.1393647,shopping,pos,0.9997263550758362,crowds
demo_005257,demo,2024-07-13 04:57:00+00:00,"There's a proper community feel around Belgian Waffles, everyone knows each other.",seafront,node/1527601347,Belgian Waffles,50.8159667,-0.1369447,food,pos,0.999249279499054,unknown
demo_008298,demo,2024-07-13 13:12:00+00:00,"First time visiting and went to Sainsbury's Local for lunch, food was fine, nothing remarkable either way. On top of that, prices at Sainsbury's Local are about what you'd expect for Hove these days.",hove,node/6708045588,Sainsbury's Local,50.8259428,-0.1611777,shopping,neu,0.9803475141525269,food
demo_000144,demo,2024-07-13 14:31:00+00:00,"Honestly, Brighton Wave manages to be lively without being deafening, which I appreciate. the food at Brighton Wave was genuinely excellent, easily the best meal I've had this month.",kemptown,node/11886089194,Brighton Wave,50.8204314,-0.1343036,accommodation,pos,0.9998736381530762,food
demo_000387,demo,2024-07-13 17:29:00+00:00,"Honestly, there's a proper community feel around Lord Nelson, everyone knows each other and North Laine has the kind of quirky little shops that are disappearing elsewhere.",north_laine,node/306593798,Lord Nelson,50.828306,-0.1390474,nightlife,neu,-0.6024168729782104,unknown
demo_008853,demo,2024-07-13 18:28:00+00:00,"Bit of a mixed one: actually found parking near Card Factory without circling for an hour, small miracle. Downside is paid a lot at Card Factory for a tiny portion that tasted of nothing.",hove,node/6515376789,Card Factory,50.8302012,-0.1730881,shopping,neg,-0.9978654980659484,food
demo_000469,demo,2024-07-13 21:24:00+00:00,"The Lanes is much like it always was, familiar in a comfortable way. service at Middle Street School Breakfast Club was ok, a bit slow but they were clearly short staffed.",the_lanes,node/6515986213,Middle Street School Breakfast Club,50.8222756,-0.1432701,cafe,neu,-0.956119179725647,food
demo_004547,demo,2024-07-14 01:00:00+00:00,Not sure if it's just me but we shared a few small plates at Ibis Brighton City Centre and every single one was delicious.,north_laine,way/629223328,Ibis Brighton City Centre,50.8277167,-0.1413597,accommodation,pos,0.9998481273651124,food
demo_003651,demo,2024-07-14 01:05:00+00:00,Been going for years and the atmosphere in Kemptown has really gone downhill in the last couple of years.,kemptown,node/1527601725,Donuts & Churros,50.8175602,-0.136707,food,neg,-0.9994528889656068,atmosphere
demo_001481,demo,2024-07-14 03:18:00+00:00,Went last weekend and staff at Just Vintage Lover were friendly and attentive without hovering.,north_laine,node/10301121965,Just Vintage Lover,50.824963,-0.1396623,shopping,pos,0.9987437129020692,service
demo_000540,demo,2024-07-14 03:50:00+00:00,"Got a ticket outside Pretty Eccentric within ten minutes, absolute joke.",the_lanes,node/6511474105,Pretty Eccentric,50.8236591,-0.1402745,shopping,neu,-0.9936528205871582,unknown
demo_003728,demo,2024-07-14 04:39:00+00:00,"Honestly, Caffè Nero felt soulless and corporate, could be anywhere in the country. That said, love the atmosphere in The Lanes, it has a character you don't get anywhere else.",the_lanes,node/6203842006,Caffè Nero,50.8233368,-0.1402204,cafe,neu,-0.938879668712616,atmosphere
demo_000315,demo,2024-07-14 06:06:00+00:00,"Parked in the multi storey for Kemptown, expensive but at least it exists.",kemptown,way/137682024,Hamptons Brighton,50.8197368,-0.1321604,accommodation,pos,0.99601149559021,price
demo_000849,demo,2024-07-14 06:45:00+00:00,"To be fair, Seafront looked properly clean this week, someone's clearly been on it and always felt perfectly safe walking home through Seafront at night.",seafront,node/1508716067,Chippy Chips,50.825109,-0.176464,food,pos,0.9992020726203918,cleanliness
demo_002315,demo,2024-07-14 06:49:00+00:00,"Quick update for anyone asking: the food at Jaba Yard was genuinely excellent, easily the best meal I've had this month. Hove looked properly clean this week, someone's clearly been on it.",hove,node/6515367165,Jaba Yard,50.8288048,-0.1737558,shopping,pos,0.9992901086807252,food
demo_005161,demo,2024-07-14 11:26:00+00:00,"Went to The Earth and Stars for lunch, food was fine, nothing remarkable either way.",north_laine,node/306593273,The Earth and Stars,50.8248296,-0.1421594,nightlife,neu,0.9915199875831604,food
demo_008728,demo,2024-07-14 11:48:00+00:00,"To be fair, Seafront was busy, about what you'd expect for the time of year. typical changeable weather on the Seafront, four seasons in an afternoon.",seafront,node/87342618,Cineworld,50.8126894,-0.1059658,culture,neu,-0.9716516733169556,crowds
demo_000363,demo,2024-07-14 13:10:00+00:00,"The noise in Kemptown at night is unbearable, shouting until 3am every weekend. On top of that, the prices at Suriya's Thai Kitchen are getting ridiculous, complete rip off for what it is.",kemptown,node/2425775415,Suriya's Thai Kitchen,50.8176651,-0.1182998,food,neg,-0.99940288066864,noise
demo_004357,demo,2024-07-14 21:34:00+00:00,"Bit of a mixed one: The Lanes was buzzing today in the best way, great energy everywhere.",the_lanes,node/5640104161,The Hop Poles,50.8212933,-0.1432811,nightlife,pos,0.9995908141136168,atmosphere
