place_id,name,lat,lon,osm_tag,osm_type,category,cuisine,street,housenumber,website,opening_hours,district,n_texts,share_pos,share_neg,mean_score,net_sentiment,net_sentiment_shrunk,confidence
node/6515986213,Middle Street School Breakfast Club,50.8222756,-0.1432701,amenity,cafe,cafe,,Middle Street,36-37,,,the_lanes,5,0.4,0.0,0.5928733110427856,0.4,0.29046624913013225,0.5
node/6518451669,The Gym,50.8309758,-0.173395,leisure,fitness_centre,outdoor,,Blatchington Road,84-88,https://www.thegymgroup.com/find-a-gym/brighton-gyms/hove/,,hove,5,0.0,0.6,-0.5987118363380433,-0.6,-0.20953375086986775,0.5
node/6518451670,Jenkins,50.8308828,-0.1729697,shop,greengrocer,shopping,,,,,,hove,5,0.2,0.2,0.1979632139205933,0.0,0.09046624913013222,0.5
node/6518471667,Hove Place,50.8265733,-0.1660307,amenity,pub,nightlife,,First Avenue,37,,,hove,3,0.3333333333333333,0.3333333333333333,-0.3313286503156026,0.0,0.11308281141266528,0.375
node/6518471668,Kitchen Franchise,50.8265614,-0.1660722,amenity,restaurant,food,,First Avenue,37,,,hove,6,0.16666666666666666,0.3333333333333333,-0.0018421610196431293,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/6518471669,Unithai,50.8270121,-0.1661098,amenity,restaurant,food,thai,Church Road,10,,Mo-We 11:30-15:30; Th-Sa 11:30-20:30; Su off,hove,8,0.25,0.375,-0.0014819055795669556,-0.125,-0.007333654515282903,0.6153846153846154
node/6518471670,The Book Nook,50.82663,-0.1654486,shop,books,shopping,,First Avenue,1,https://booknookuk.com/,Mo-Fr 09:00-17:30; Sa 09:30-17:00,hove,8,0.125,0.5,-0.03056312352418898,-0.375,-0.16117980836143675,0.6153846153846154
node/6518471671,Buon Apetito,50.8265537,-0.1645611,amenity,restaurant,food,italian,Western Road,81,,,hove,5,0.4,0.2,0.586431884765625,0.2,0.19046624913013224,0.5
node/6567793521,Pret A Manger,50.8216561,-0.1389898,amenity,fast_food,food,sandwich,East Street,39 - 42,,Mo-Sa 07:00-18:00; Su 08:30-17:00,the_lanes,7,0.42857142857142855,0.14285714285714285,0.13476912464414323,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/6567793522,Labyrinth,50.8217801,-0.1392216,tourism,gallery,culture,,Market Street,56,,,the_lanes,6,0.16666666666666666,0.16666666666666666,-0.25221965710322064,0.0,0.08224204466375656,0.5454545454545454
node/6567793524,Well Done,50.8216188,-0.1382133,shop,convenience,shopping,,Pavilion Buildings,14,,,the_lanes,4,0.25,0.25,0.478901743888855,0.0,0.1005180545890358,0.4444444444444444
node/6567812770,Old Steine Cafe,50.8210108,-0.1375872,amenity,cafe,cafe,,Old Steine,Kiosk,,,the_lanes,5,0.6,0.0,0.310090970993042,0.6,0.3904662491301322,0.5
node/6568381002,The Great Brighton Rock Shop,50.8204026,-0.142823,shop,gift,shopping,,King's Road,41A,,,the_lanes,7,0.0,0.5714285714285714,-0.4089695300374712,-0.5714285714285714,-0.2579447923915565,0.5833333333333334
node/6603538114,Gardenia,50.8241133,-0.1436783,shop,supermarket,shopping,,Air Street,2,,,north_laine,4,0.5,0.0,0.500802755355835,0.5,0.32274027681125805,0.4444444444444444
node/6603538124,Greggs,50.8231825,-0.1408405,amenity,fast_food,food,sandwich;bakery,North Street,150,https://www.greggs.co.uk/shop-finder?shop-code=1841,"Mo-Sa 06:30-18:30, Sa 06:30-17:30, Su 07:30-17:00",the_lanes,3,0.3333333333333333,0.3333333333333333,-0.32749831676483154,0.0,0.11308281141266528,0.375
node/6603689920,Kooshk,50.819625,-0.1284923,amenity,restaurant,food,,Upper St. James's Street,43,,,kemptown,5,0.6,0.4,0.20005857944488525,0.19999999999999996,0.1904662491301322,0.5
node/6603689922,Brighton Curry,50.819575,-0.1282053,amenity,restaurant,food,indian,St. James's Street,40-42,,Mo-Su 13:00-22:00,kemptown,3,0.6666666666666666,0.3333333333333333,0.3335258563359578,0.3333333333333333,0.2380828114126653,0.375
node/6605181311,Brighton Dome Cafe Bar,50.8236451,-0.1383446,amenity,bar,nightlife,,Church Street,,,,the_lanes,6,0.5,0.0,0.6194770038127899,0.5,0.3549693173910293,0.5454545454545454
node/6605194100,Liotru Caffe,50.8239789,-0.137438,amenity,cafe,cafe,,Marlborough Place,3,,,north_laine,3,0.0,1.0,-0.9996813734372457,-1.0,-0.2619171885873347,0.375
node/6605640561,The Blue Man,50.8270723,-0.1393333,amenity,cafe,cafe,,Gloucester Road,95,,,north_laine,3,0.6666666666666666,0.3333333333333333,0.33316922187805176,0.3333333333333333,0.2380828114126653,0.375
node/6605640565,Tidy Street General Store,50.8269752,-0.1385349,shop,clothes,shopping,,Gloucester Road,102,https://tidystreetstore.com/,,north_laine,4,0.75,0.0,0.9821446239948273,0.75,0.43385138792236916,0.4444444444444444
node/6605640567,Cool Hand Luke,50.8268897,-0.1388028,shop,clothes,shopping,,Gloucester Road,29,,,north_laine,4,0.75,0.0,0.5692998766899109,0.75,0.43385138792236916,0.4444444444444444
node/6605640574,Black Pearl,50.8264044,-0.1385489,shop,clothes,shopping,,Kensington Gardens,25,https://blackpearlshop.co.uk/,,north_laine,7,0.2857142857142857,0.42857142857142855,-0.14209468024117602,-0.14285714285714285,-0.007944792391556479,0.5833333333333334
node/6605640575,Tuff Tarts Clothing,50.8263509,-0.1385809,shop,clothes,shopping,,Kensington Gardens,26,,,north_laine,3,0.6666666666666666,0.3333333333333333,0.3333096901575724,0.3333333333333333,0.2380828114126653,0.375
node/6605640578,Joliffes Coffee Shop,50.8259688,-0.1387348,amenity,cafe,cafe,,Kensington Gardens,35,,,north_laine,3,0.3333333333333333,0.0,-0.32096862792968744,0.3333333333333333,0.2380828114126653,0.375
node/6605640581,Boho Bazar,50.8258418,-0.1387836,shop,clothes,shopping,,Kensington Gardens,38,,,north_laine,3,0.6666666666666666,0.0,0.3357611695925395,0.6666666666666666,0.3630828114126653,0.375
node/6611866185,Costa,50.8210124,-0.1455042,amenity,cafe,cafe,coffee_shop,,,,,the_lanes,4,0.5,0.0,0.501745194196701,0.5,0.32274027681125805,0.4444444444444444
node/6614744199,Protecting Costa Rican Wildlife,50.8243527,-0.1403169,tourism,artwork,culture,,Jew Street,,https://amykm.com/work/jew-street/,24/7,north_laine,3,0.0,0.6666666666666666,-0.952318529287974,-0.6666666666666666,-0.1369171885873347,0.375
node/6648426085,My Coffee story,50.8207337,-0.1329367,amenity,cafe,cafe,,St. James's Street,36,,,kemptown,7,0.42857142857142855,0.14285714285714285,0.39949690444128855,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/6648426185,Diva espresso & eats,50.8206054,-0.1331237,amenity,cafe,cafe,greek,St. James's Street,94,,,kemptown,10,0.2,0.4,-0.34865581393241885,-0.2,-0.07302250057991184,0.6666666666666666
node/6700540760,GAIL's,50.8256882,-0.1382026,amenity,cafe,cafe,,North Road,93,https://gails.com/pages/brighton,,north_laine,4,0.75,0.0,0.5059201419353485,0.75,0.43385138792236916,0.4444444444444444
node/6700568488,The Scruffy Hare At The White Rabbit,50.8267559,-0.1385451,amenity,restaurant,food,,Kensington Gardens,13-14,,,north_laine,5,0.0,0.6,-0.20668245553970338,-0.6,-0.20953375086986775,0.5
node/6700588467,The Green Dragon,50.8273466,-0.1379873,amenity,pub,nightlife,,Sydney Street,8 - 9,,,north_laine,8,0.625,0.25,0.2508770078420639,0.375,0.3003586531770248,0.6153846153846154
node/6708045588,Sainsbury's Local,50.8259428,-0.1611777,shop,convenience,shopping,,Western Road,55-56,https://stores.sainsburys.co.uk/4963/hove-western-road-local,Mo-Su 06:00-23:00,hove,5,0.2,0.2,0.20200017690658573,0.0,0.09046624913013222,0.5
node/6709362767,Healthy Vibes,50.8285284,-0.1778718,leisure,fitness_centre,outdoor,,Church Road,200,,,hove,4,0.5,0.25,0.0008911788463592529,0.25,0.21162916570014692,0.4444444444444444
node/6709362768,Madrasi's Taste Of South India,50.8285033,-0.1776008,amenity,restaurant,food,indian,Church Road,194,,"We-Mo 12:00-15:00,17:00-22:00",hove,6,0.6666666666666666,0.16666666666666666,0.40738265713055927,0.5,0.3549693173910293,0.5454545454545454
node/6731644312,Hugo Morris,50.8235963,-0.1402936,shop,clothes,shopping,,Bond Street,9,,"Tu-Sa 10:00-18:00; Su,Mo off",the_lanes,4,0.5,0.5,0.0005648136138916016,0.0,0.1005180545890358,0.4444444444444444
node/6731735937,Cappadocia Guest House,50.825653,-0.1396625,tourism,guest_house,accommodation,,North Road,29-30,,,north_laine,4,1.0,0.0,0.9993614554405212,1.0,0.5449624990334803,0.4444444444444444
node/6731747593,Petit Pays Vintage,50.8257289,-0.1400548,shop,clothes,shopping,,North Road,33,,,north_laine,5,0.6,0.0,0.5770938873291016,0.6,0.3904662491301322,0.5
node/6764042593,Beyond Retro,50.8267425,-0.1379849,shop,clothes,shopping,,Gloucester Road,23,,,north_laine,3,0.6666666666666666,0.0,0.834618866443634,0.6666666666666666,0.3630828114126653,0.375
node/6766784996,Solera De Tapa,50.8271309,-0.1378563,amenity,restaurant,food,spanish;tapas,Sydney Street,42,,,north_laine,3,0.6666666666666666,0.0,0.9758797685305277,0.6666666666666666,0.3630828114126653,0.375
node/7015013109,Gourmet Chef Kitchen,50.8232475,-0.1445298,amenity,fast_food,food,,Cranbourne Street,9-10,,,the_lanes,5,0.2,0.2,0.5393359184265137,0.0,0.09046624913013222,0.5
node/7015013110,Victory Inn Kitchen Franchise,50.8226062,-0.1424283,amenity,fast_food,food,,Duke Street,6,,,the_lanes,6,0.16666666666666666,0.16666666666666666,0.28236323595046997,0.0,0.08224204466375656,0.5454545454545454
node/7015019472,Space & Thyme,50.8209948,-0.1408069,amenity,fast_food,food,,Prince Albert Street,1-3,,,the_lanes,8,0.25,0.25,-0.0006979331374168257,0.0,0.06958942240779402,0.6153846153846154
node/7019515771,Ana Chic,50.82113,-0.1405981,shop,clothes,shopping,,,,https://anachic.co.uk/,,the_lanes,5,0.0,0.6,-0.6005912542343139,-0.6,-0.20953375086986775,0.5
node/7019564634,Munchies' Craft Cat Cafe & Bar,50.8213139,-0.1400761,amenity,cafe,cafe,tapas,Market Street,19,https://munchiescraft.co.uk/,,the_lanes,4,0.75,0.0,0.5326348841190338,0.75,0.43385138792236916,0.4444444444444444
node/7019564637,Haus of Chai,50.8212709,-0.1400934,amenity,cafe,cafe,,Market Street,20,https://hausofchai.co.uk/,,the_lanes,5,0.4,0.6,-0.2003216028213501,-0.19999999999999996,-0.009533750869867751,0.5
node/7019564638,Burger & Lobster,50.8212798,-0.1397442,amenity,restaurant,food,burger;seafood,Market Street,15,,,the_lanes,4,0.0,0.5,-0.4795476347208022,-0.5,-0.12170416763318641,0.4444444444444444
node/7020312944,Thai Kitchen,50.8261281,-0.1413777,amenity,fast_food,food,,North Road,59,,,north_laine,5,0.4,0.4,-0.18840311765670778,0.0,0.09046624913013222,0.5
node/7020341196,Coco's Bistro,50.8215767,-0.1397528,amenity,restaurant,food,,Market Street,49a,,,the_lanes,3,0.0,0.6666666666666666,-0.33502340316772466,-0.6666666666666666,-0.1369171885873347,0.375
node/7020341198,Spud King,50.8215497,-0.1398362,amenity,fast_food,food,potato,Market Street,48A,,,the_lanes,3,0.6666666666666666,0.0,0.9966564178466797,0.6666666666666666,0.3630828114126653,0.375
node/7020342033,Churchill Palace Hotel,50.8207929,-0.1434287,tourism,hotel,accommodation,,Middle Street,5,,,the_lanes,6,0.3333333333333333,0.6666666666666666,-0.33260343472162884,-0.3333333333333333,-0.09957613715442525,0.5454545454545454
node/7023501334,$1 Deep,50.8302722,-0.1762455,amenity,fast_food,food,,Stirling Place,3,,,hove,7,0.5714285714285714,0.2857142857142857,0.14507792677198136,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/7023540465,Lewis At The Wick,50.8260812,-0.1617197,amenity,fast_food,food,,Western Road,63,,,hove,9,0.4444444444444444,0.3333333333333333,0.3285914527045356,0.1111111111111111,0.1360473208072373,0.6428571428571429
node/7035363494,Blind Octopus,50.8222907,-0.1418059,amenity,fast_food,food,,Ship Street,27,,,the_lanes,3,0.0,0.3333333333333333,-0.36219886938730866,-0.3333333333333333,-0.011917188587334718,0.375
node/7035363495,Wolfsmouth,50.8220839,-0.1411273,amenity,fast_food,food,,Meeting House Lane,3-4,,,the_lanes,5,0.8,0.2,0.5999258041381836,0.6000000000000001,0.3904662491301323,0.5
node/7035867579,POCHA.ZIP,50.8204655,-0.1393835,amenity,restaurant,food,korean,East Street,14,,,the_lanes,5,0.4,0.4,-0.19733593463897703,0.0,0.09046624913013222,0.5
node/7035868723,The Wardroom,50.8203019,-0.1417274,amenity,restaurant,food,,,,,,the_lanes,3,0.0,1.0,-0.9979356726010641,-1.0,-0.2619171885873347,0.375
node/7035868724,The Mess Deck,50.8203174,-0.1418831,amenity,pub,nightlife,,,,,,the_lanes,4,1.0,0.0,0.9983254224061966,1.0,0.5449624990334803,0.4444444444444444
node/7036036069,Passenger Lounge,50.8287856,-0.1405436,amenity,cafe,cafe,,,,,,north_laine,5,0.6,0.2,0.5101884961128235,0.39999999999999997,0.2904662491301322,0.5
node/7038290022,Burger Kult,50.823924,-0.1390083,amenity,fast_food,food,burger,Church Street,1,,,north_laine,4,0.5,0.25,0.018141180276870755,0.25,0.21162916570014692,0.4444444444444444
node/7038290023,Royal Pavilion Function Rooms,50.8227548,-0.1376096,amenity,restaurant,food,,Pavilion Buildings,4-5,,,the_lanes,4,0.25,0.0,-0.47646839916706085,0.25,0.21162916570014692,0.4444444444444444
node/7050018157,Fish & Chips,50.8204221,-0.1428894,amenity,fast_food,food,fish_and_chips,King's Road,42,,,the_lanes,8,0.75,0.0,0.7644184604287148,0.75,0.5311278839462555,0.6153846153846154
node/7133207126,Kissing Coppers,50.8284715,-0.1407228,tourism,artwork,culture,,,,,,north_laine,4,0.0,0.5,-0.5034581124782562,-0.5,-0.12170416763318641,0.4444444444444444
node/7228728546,CK Bistro,50.8254028,-0.1428074,amenity,restaurant,food,cantonese;chinese,Queens Road,23,https://www.ckbistro.co.uk/,Mo-Su 12:00-21:30,north_laine,4,0.75,0.0,0.9966155737638474,0.75,0.43385138792236916,0.4444444444444444
node/7236941509,Jump The Gun,50.8253114,-0.1392414,shop,clothes,shopping,,Gardner Street,36,,,north_laine,5,0.6,0.2,0.5993080139160156,0.39999999999999997,0.2904662491301322,0.5
node/7236941510,Glassworks,50.8250602,-0.1393517,shop,clothes,shopping,,Gardner Street,42,,,north_laine,6,0.3333333333333333,0.5,-0.3289160331090291,-0.16666666666666669,-0.00866704624533434,0.5454545454545454
node/7236941511,Dowse,50.8252724,-0.1392622,shop,gift,shopping,,Gardner Street,37,,,north_laine,3,0.6666666666666666,0.0,0.3352527817090352,0.6666666666666666,0.3630828114126653,0.375
node/7242505300,Krispy Kreme,50.8235749,-0.1452123,amenity,fast_food,food,donut,,,https://shops.krispykreme.co.uk/brighton,Mo-We 07:00-18:00; Th-Sa 07:00-19:00; Su 09:00-17:00,the_lanes,4,0.5,0.0,0.5067299306392671,0.5,0.32274027681125805,0.4444444444444444
node/7807458385,the witchez,50.8199549,-0.1344469,amenity,cafe,cafe,,,,,,kemptown,7,0.2857142857142857,0.2857142857142857,-0.15226979766573226,0.0,0.07538854094177685,0.5833333333333334
node/7933849293,Quarters,50.8201088,-0.1428744,amenity,nightclub,nightlife,,King's Road Arches,187-193,,,the_lanes,3,0.3333333333333333,0.0,0.992435097694397,0.3333333333333333,0.2380828114126653,0.375
node/8164031606,Falafel House,50.8209388,-0.1341647,amenity,fast_food,food,,St. James's Street,23,,,kemptown,6,0.16666666666666666,0.3333333333333333,0.011167357365290306,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/8196260629,Stoneham News,50.8348527,-0.1856018,shop,convenience,shopping,,Stoneham Road,8,,,hove,6,0.5,0.16666666666666666,0.2703658938407898,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/8196260630,Stoneham Bakehouse,50.8347982,-0.1854262,shop,bakery,cafe,,Stoneham Road,2,,,hove,5,0.4,0.0,0.9764118790626526,0.4,0.29046624913013225,0.5
node/8400077220,Tay,50.82029,-0.1316073,tourism,artwork,culture,,,,,,kemptown,7,0.14285714285714285,0.14285714285714285,0.17536801099777222,0.0,0.07538854094177685,0.5833333333333334
node/8486223935,Ground,50.8177253,-0.1185886,amenity,cafe,cafe,,St. Georges Road,81,,,kemptown,12,0.4166666666666667,0.25,0.34373527268568677,0.16666666666666669,0.17086249948831309,0.7058823529411765
node/8505107613,Mint Fitness,50.8176358,-0.1182369,leisure,fitness_centre,outdoor,,St. Georges Road,76,https://mintfitnessbrighton.com/,,kemptown,6,0.5,0.0,0.9689903358618418,0.5,0.3549693173910293,0.5454545454545454
node/8505107614,Kemptown Klub,50.8176186,-0.1181675,amenity,bar,nightlife,,St. Georges Road,75,,,kemptown,5,0.2,0.2,0.225045669078827,0.0,0.09046624913013222,0.5
node/8505107615,The Kindness Co-op,50.8176099,-0.1181021,shop,clothes,shopping,,St. Georges Road,74,https://www.thekindnessco-op.com/,,kemptown,10,0.6,0.0,0.42690691351890564,0.6,0.4603108327534215,0.6666666666666666
node/8554174734,The Hub,50.8200191,-0.1425163,amenity,nightclub,nightlife,,,,,,the_lanes,3,0.3333333333333333,0.6666666666666666,-0.33168836434682214,-0.3333333333333333,-0.011917188587334718,0.375
node/8662159543,Co-op Food,50.8252211,-0.177458,shop,convenience,shopping,,Kingsway,133,https://www.coop.co.uk/store-finder/BN3-2WY/kingsway,Mo-Su 07:00-23:00,seafront,31,0.4838709677419355,0.2903225806451613,0.15856413495156071,0.1935483870967742,0.19179618031392562,0.8611111111111112
node/8669463666,Drury Tea & Coffee,50.8310525,-0.1884246,amenity,cafe,cafe,coffee_shop;tea_shop,Richardson Road,12-16,https://www.drurycafe.co.uk/richardson-road/,,hove,6,0.5,0.0,0.5891472697257996,0.5,0.3549693173910293,0.5454545454545454
node/8669463667,Curiosity Kitchen & Deli,50.8311423,-0.1883879,amenity,cafe,cafe,,Richardson Road,20,,,hove,9,0.2222222222222222,0.2222222222222222,0.1050100525220235,0.0,0.06461874937866588,0.6428571428571429
node/8669463680,Morrisons Daily,50.8310045,-0.1881031,shop,convenience,shopping,,Richardson Road,15,,,hove,7,0.2857142857142857,0.2857142857142857,0.14342623097555976,0.0,0.07538854094177685,0.5833333333333334
node/8669463682,Gratitude Tree1 Grocer,50.8308649,-0.1881536,shop,greengrocer,shopping,,,,,,hove,4,0.0,0.25,0.4680117219686508,-0.25,-0.010593056522075305,0.4444444444444444
node/8669463683,R.C. Secker,50.830816,-0.1881713,shop,butcher,shopping,,,7,,,hove,5,0.2,0.2,0.20239012241363524,0.0,0.09046624913013222,0.5
node/8687992072,Open Bakery Kemptown,50.8186371,-0.1215252,shop,bakery,cafe,,St Georges Road,34,https://openbakery.co.uk/kemptown-shop-and-bakery,Mo-Sa 07:00-17:30,kemptown,3,0.0,0.3333333333333333,0.2221704522768656,-0.3333333333333333,-0.011917188587334718,0.375
node/8687992076,Portland,50.8184389,-0.1212823,amenity,cafe,cafe,,St. Georges Road,90,,Mo-Fr 08:00-16:30; Sa-Su 09:30-16:30,kemptown,8,0.25,0.25,0.2268828526139259,0.0,0.06958942240779402,0.6153846153846154
node/8687992086,The Bristol Bar,50.8173992,-0.119433,amenity,pub,nightlife,,Marine Parade,143,,,kemptown,3,0.3333333333333333,0.0,0.34871379534403485,0.3333333333333333,0.2380828114126653,0.375
node/8687992090,Cup of Joe,50.8187904,-0.1219276,amenity,cafe,cafe,,St Georges Road,28,https://cupofjoebrighton.co.uk,,kemptown,6,0.6666666666666666,0.16666666666666666,0.33453352252642315,0.5,0.3549693173910293,0.5454545454545454
node/8687992096,Pizzaface,50.8186217,-0.1214626,amenity,restaurant,food,pizza,St Georges Road,35,,"Mo 16:00-22:00; Tu-Th 12:00-14:00,16:00-22:00; Fr,Sa 12:00-22:00; Su 16:00-21:00",kemptown,8,0.125,0.5,-0.7418399751186371,-0.375,-0.16117980836143675,0.6153846153846154
node/8687992104,Barbary Lane,50.8186944,-0.1222351,shop,clothes,shopping,,St. Georges Road,95,,Tu 11:00-17:00; Fr 11:00-18:00; Sa 11:00-17:30,kemptown,4,0.5,0.25,0.42222510278224945,0.25,0.21162916570014692,0.4444444444444444
node/8687992105,Kemptown Bookshop,50.818614,-0.1219268,shop,books,shopping,,St. Georges Road,91,https://kemptownbookshop.co.uk,Mo-Sa 09:00-17:30,kemptown,4,0.75,0.25,0.49964387714862835,0.5,0.32274027681125805,0.4444444444444444
node/8687992108,Marie Curie,50.8187796,-0.1225646,shop,charity,shopping,,St. Georges Road,99,https://www.mariecurie.org.uk/local/charity-shops/kemp-town,Mo-Sa 09:30-16:00,kemptown,6,0.5,0.16666666666666666,0.6462958455085754,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/8688063734,Budgens,50.8193882,-0.127191,shop,convenience,shopping,,Upper St James Street,32,https://www.budgens.co.uk/our-stores/upper-st-james-street,Mo-Sa 07:00-23:00; Su 08:00-23:00,kemptown,7,0.42857142857142855,0.0,0.4841889313289097,0.42857142857142855,0.3253885409417769,0.5833333333333334
node/8729421318,Smacks,50.8233735,-0.1435433,amenity,fast_food,food,burger,West Street,46,,,the_lanes,4,0.25,0.5,-0.004673585295677185,-0.25,-0.010593056522075305,0.4444444444444444
node/8730938563,Bramptons,50.8192209,-0.1237984,shop,butcher,shopping,,St Georges Road,114,https://bramptonsbutchers.com/,,kemptown,6,0.6666666666666666,0.3333333333333333,0.3331017196178436,0.3333333333333333,0.2640602264819384,0.5454545454545454
node/8730938566,Age UK,50.8193257,-0.1235273,shop,charity,shopping,,,9,https://directory.ageuk.org.uk/charity-shops/age-uk-east-sussex-brighton-kemptown-shop/,"Mo-Sa 10:00-17:00; PH,Su 10:00-16:00",kemptown,5,0.6,0.0,0.5863412976264953,0.6,0.3904662491301322,0.5
node/8730938567,Nature's Food Basket,50.8193491,-0.1236034,shop,supermarket,shopping,,,8,,,kemptown,5,0.4,0.4,-0.191623330116272,0.0,0.09046624913013222,0.5
node/8730938568,Coffee Tzar,50.8194447,-0.1233233,amenity,cafe,cafe,,St Georges Road,,,,kemptown,5,0.2,0.6,-0.2613219499588012,-0.39999999999999997,-0.10953375086986776,0.5
node/8730938569,Kemptown Tandoori,50.8191576,-0.1235725,amenity,restaurant,food,indian,St Georges Road,111,https://www.kemptowntandoori.co.uk,We-Mo 17:30-22:00; Tu off,kemptown,7,0.2857142857142857,0.2857142857142857,-0.09880008016313825,0.0,0.07538854094177685,0.5833333333333334
node/8739332648,The Vintage Workshop,50.8190915,-0.1228034,shop,clothes,shopping,,St. Georges Road,17,,,kemptown,3,1.0,0.0,0.9983742833137512,1.0,0.4880828114126653,0.375
node/8739332649,K & A News,50.8194414,-0.1240782,shop,convenience,shopping,,St Georges Road,5,,,kemptown,6,0.0,0.16666666666666666,0.30286484956741333,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/8739332656,Egg & Spoon,50.8190489,-0.1231617,amenity,cafe,cafe,,St Georges Road,107 - 108,,Mo-Sa 08:00-16:00; Su 09:00-16:00,kemptown,4,0.0,0.5,-0.5103890150785446,-0.5,-0.12170416763318641,0.4444444444444444
node/8739332661,Café Rust,50.8192653,-0.1240274,amenity,cafe,cafe,,St Georges Road,115,,,kemptown,5,0.2,0.4,-0.286800742149353,-0.2,-0.009533750869867774,0.5
node/8739332664,Tuckers,50.8189022,-0.122686,amenity,fast_food,food,,St Georges Road,100,,"Mo-Th 11:00-24:00; Fr,Sa 11:00-01:00",kemptown,4,0.75,0.0,0.5013853311538696,0.75,0.43385138792236916,0.4444444444444444
node/8739332665,Bell & Fox,50.8190615,-0.1226836,shop,clothes,shopping,,St. Georges Road,19,,"Tu-Sa 10:30-16:00; Mo 10:30-15:00; PH,Su off",kemptown,5,0.8,0.0,0.6070409655570984,0.8,0.49046624913013226,0.5
node/8739332675,The Kemp,50.8193841,-0.1238457,amenity,pub,nightlife,,St Georges Road,8,https://kemp.pub/,,kemptown,7,0.5714285714285714,0.14285714285714285,0.15248897245952056,0.42857142857142855,0.3253885409417769,0.5833333333333334
node/8739332678,Kerfuffle,50.8191446,-0.1229867,shop,gift,shopping,,St. Georges Road,14,,Mo-Sa 10:00-17:00; Su off,kemptown,8,0.125,0.25,-0.4277589619159698,-0.125,-0.007333654515282903,0.6153846153846154
node/8739332679,The Golden Cannon,50.8190259,-0.1225397,amenity,pub,nightlife,,St Georges Road,20-21,,,kemptown,5,0.4,0.2,0.2007811427116394,0.2,0.19046624913013224,0.5
node/8739332680,The Boozy Cow,50.8195019,-0.1242443,shop,convenience,shopping,,St Georges Road,2,,"Mo-Th 10:00-24:00, Fr,Sa 10:00-02:00, Su 11:00-24:00",kemptown,7,0.42857142857142855,0.14285714285714285,0.44281197445733206,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/8739332681,Artisan,50.8193286,-0.1242592,amenity,cafe,cafe,,St Georges Road,117,,"Mo-Sa 07:30-16:00, Sa 08:00-16:00",kemptown,5,0.6,0.0,0.21019252538681027,0.6,0.3904662491301322,0.5
node/8786454506,Flock,50.8269727,-0.1379317,shop,clothes,shopping,,,,,"Mo-Fr 11:00-18:00; Sa 10:00-18:00; Su,PH 11:00-17:00",north_laine,3,0.6666666666666666,0.0,0.34641583760579414,0.6666666666666666,0.3630828114126653,0.375
node/8946686024,Peach Blossom,50.8193669,-0.1219794,amenity,restaurant,food,chinese,College Place,37,,We-Mo 17:00-23:00; Tu off,kemptown,8,0.25,0.625,-0.2507502809166908,-0.375,-0.16117980836143675,0.6153846153846154
node/8985832188,The Well,50.8189563,-0.1228044,amenity,bar,nightlife,,St Georges Road,102,,,kemptown,3,0.6666666666666666,0.0,0.42212021350860596,0.6666666666666666,0.3630828114126653,0.375
node/9081681701,Bayon,50.8358948,-0.1700834,shop,bakery,cafe,,Hove Park Villas,11,,,hove,5,0.4,0.2,0.21592766046524048,0.2,0.19046624913013224,0.5
node/9093919454,Paskins Town House,50.8192391,-0.1280728,tourism,guest_house,accommodation,,Charlotte Street,18-19,https://www.paskins.co.uk/,,kemptown,6,0.3333333333333333,0.6666666666666666,-0.3329598506291707,-0.3333333333333333,-0.09957613715442525,0.5454545454545454
node/9093919455,Brighton Surf Hotel,50.8193521,-0.128027,tourism,hotel,accommodation,,Charlotte Street,16,,,kemptown,6,0.3333333333333333,0.3333333333333333,-0.01409288247426351,0.0,0.08224204466375656,0.5454545454545454
node/9093919456,Grey's Hotel,50.819377,-0.1277855,tourism,hotel,accommodation,,Charlotte Street,11,,,kemptown,6,0.3333333333333333,0.3333333333333333,-0.01736396551132202,0.0,0.08224204466375656,0.5454545454545454
node/9093919458,The Twenty One,50.8191294,-0.1281264,tourism,guest_house,accommodation,,Charlotte Street,21,,,kemptown,3,0.3333333333333333,0.0,0.44161176681518555,0.3333333333333333,0.2380828114126653,0.375
node/9093919459,Coward's Guest House,50.8208231,-0.1300858,tourism,guest_house,accommodation,,Upper Rock Gardens,12,,,kemptown,11,0.5454545454545454,0.2727272727272727,0.43312481858513574,0.2727272727272727,0.24404140570633265,0.6875
node/9093919462,White House Hotel,50.8190057,-0.1269718,tourism,hotel,accommodation,,Bedford Street,6,,,kemptown,3,0.0,0.6666666666666666,-0.33436008294423414,-0.6666666666666666,-0.1369171885873347,0.375
node/9093919463,The Square Hotel,50.8197759,-0.1320975,tourism,hotel,accommodation,,New Steine,4,,,kemptown,4,0.0,0.5,-0.13705742359161374,-0.5,-0.12170416763318641,0.4444444444444444
node/9093919464,The Lanes Hotel,50.8187922,-0.1279266,tourism,hotel,accommodation,,Marine Parade,70,,,kemptown,8,0.5,0.25,0.4569278880953789,0.25,0.2234355762539479,0.6153846153846154
